DATE OCC,TIME OCC,Total Score,AREA NAME,LAT,LON
2025-11-22,17.0,140.0,Hollywood,34.1053,-118.3224
2025-11-22,17.0,70.0,Mission,34.3008,-118.4122
2025-11-22,17.0,95.0,Wilshire,34.0455,-118.3676
2025-11-22,18.0,70.0,Hollywood,34.098,-118.3197
2025-11-22,18.0,140.0,Southwest,34.0302,-118.3268
2025-11-22,18.0,70.0,Topanga,34.2083,-118.6234
2025-11-22,20.0,160.0,Hollywood,34.1227,-118.3181
2025-11-22,21.0,90.0,Southwest,34.0261,-118.3317
2025-11-22,21.0,70.0,Wilshire,34.0685,-118.3707
2025-11-22,22.0,135.0,Hollywood,34.1016,-118.3391
2025-11-22,22.0,140.0,Mission,34.2337,-118.4632
2025-11-22,22.0,70.0,Southwest,34.0321,-118.3596
2025-11-22,22.0,45.0,Topanga,34.1683,-118.6007
2025-11-22,23.0,135.0,Hollywood,34.1016,-118.3387
2025-11-23,1.0,70.0,Southwest,34.0105,-118.3262
2025-11-23,2.0,70.0,Hollywood,34.0889,-118.3288
2025-11-23,2.0,45.0,Mission,34.2646,-118.4674
2025-11-23,7.0,70.0,Mission,34.2126,-118.4309
2025-11-23,7.0,25.0,Southwest,34.0073,-118.2894
2025-11-23,7.0,45.0,Topanga,34.1737,-118.6408
2025-11-23,7.0,25.0,Wilshire,34.0534,-118.3436
2025-11-23,8.0,120.0,Southwest,34.0251,-118.3224
2025-11-23,9.0,50.0,Hollywood,34.1198,-118.3563
2025-11-23,10.0,25.0,Mission,34.22,-118.4662
2025-11-23,10.0,70.0,Topanga,34.2011,-118.5797
2025-11-23,11.0,70.0,Southwest,34.0142,-118.2921
2025-11-23,11.0,70.0,Topanga,34.1676,-118.6059
2025-11-23,11.0,45.0,Wilshire,34.0368,-118.3202
2025-11-23,12.0,70.0,Hollywood,34.1036,-118.3049
2025-11-23,12.0,70.0,Wilshire,34.0372,-118.3744
2025-11-23,13.0,45.0,Mission,34.2215,-118.4618
2025-11-23,14.0,70.0,Southwest,34.0121,-118.3013
2025-11-23,15.0,70.0,Mission,34.2391,-118.4502
2025-11-23,15.0,230.0,Southwest,34.0276,-118.3282
2025-11-23,16.0,45.0,Mission,34.2319,-118.4677
2025-11-23,16.0,45.0,Southwest,34.0,-118.3182
2025-11-23,18.0,70.0,Southwest,34.0158,-118.3585
2025-11-23,19.0,115.0,Southwest,34.0073,-118.298
2025-11-23,20.0,45.0,Hollywood,34.1035,-118.3072
2025-11-23,20.0,70.0,Mission,34.2355,-118.4632
2025-11-23,20.0,90.0,Southwest,34.0037,-118.3089
2025-11-23,20.0,70.0,Topanga,34.2011,-118.5852
2025-11-23,21.0,115.0,Hollywood,34.0944,-118.3234
2025-11-23,21.0,70.0,Southwest,34.0323,-118.2915
2025-11-23,22.0,70.0,Mission,34.3057,-118.4274
2025-11-23,22.0,45.0,Southwest,34.0273,-118.3024
2025-11-23,22.0,45.0,Wilshire,34.0735,-118.3571
2025-11-23,23.0,70.0,Southwest,34.0073,-118.2827
2025-11-23,23.0,140.0,Topanga,34.2143,-118.5666
2025-11-24,0.0,115.0,Hollywood,34.103,-118.3402
2025-11-24,0.0,70.0,Wilshire,34.0386,-118.3605
2025-11-24,2.0,70.0,Hollywood,34.1018,-118.3093
2025-11-24,4.0,45.0,Mission,34.3183,-118.4442
2025-11-24,4.0,70.0,Southwest,34.0237,-118.3032
2025-11-24,6.0,25.0,Mission,34.23,-118.4224
2025-11-24,6.0,45.0,Topanga,34.201,-118.576
2025-11-24,7.0,25.0,Hollywood,34.098,-118.331
2025-11-24,7.0,90.0,Wilshire,34.0768,-118.3806
2025-11-24,8.0,115.0,Hollywood,34.1034,-118.3325
2025-11-24,8.0,115.0,Southwest,34.0175,-118.346
2025-11-24,9.0,25.0,Hollywood,34.1042,-118.3362
2025-11-24,10.0,115.0,Hollywood,34.0998,-118.3288
2025-11-24,10.0,160.0,Wilshire,34.0359,-118.3667
2025-11-24,12.0,115.0,Hollywood,34.1,-118.3113
2025-11-24,12.0,70.0,Topanga,34.2142,-118.606
2025-11-24,12.0,45.0,Wilshire,34.0362,-118.3272
2025-11-24,13.0,95.0,Southwest,34.0299,-118.3595
2025-11-24,13.0,25.0,Wilshire,34.0708,-118.3563
2025-11-24,14.0,45.0,Mission,34.2276,-118.45
2025-11-24,15.0,70.0,Mission,34.3048,-118.4333
2025-11-24,16.0,45.0,Mission,34.2461,-118.4538
2025-11-24,17.0,210.0,Hollywood,34.0926,-118.3363
2025-11-24,17.0,45.0,Mission,34.2198,-118.4694
2025-11-24,17.0,25.0,Topanga,34.1665,-118.6462
2025-11-24,18.0,160.0,Mission,34.2427,-118.4512
2025-11-24,18.0,70.0,Southwest,34.0219,-118.376
2025-11-24,19.0,45.0,Mission,34.275,-118.4471
2025-11-24,19.0,160.0,Wilshire,34.0387,-118.3594
2025-11-24,20.0,45.0,Mission,34.3192,-118.4455
2025-11-24,20.0,45.0,Topanga,34.1974,-118.6044
2025-11-24,21.0,70.0,Topanga,34.1587,-118.6364
2025-11-24,22.0,45.0,Wilshire,34.0457,-118.3255
2025-11-24,23.0,70.0,Mission,34.2392,-118.4683
2025-11-24,23.0,70.0,Wilshire,34.0471,-118.3384
2025-11-25,0.0,70.0,Hollywood,34.1039,-118.3297
2025-11-25,0.0,25.0,Southwest,34.0171,-118.3531
2025-11-25,1.0,45.0,Southwest,34.0282,-118.3151
2025-11-25,1.0,70.0,Wilshire,34.0363,-118.3331
2025-11-25,5.0,25.0,Topanga,34.1838,-118.6102
2025-11-25,6.0,90.0,Hollywood,34.0981,-118.3056
2025-11-25,6.0,45.0,Southwest,34.0038,-118.2827
2025-11-25,8.0,45.0,Southwest,34.0357,-118.2829
2025-11-25,8.0,115.0,Wilshire,34.0374,-118.3742
2025-11-25,9.0,70.0,Wilshire,34.0373,-118.3279
2025-11-25,10.0,70.0,Southwest,34.006,-118.3321
2025-11-25,10.0,45.0,Wilshire,34.0649,-118.3451
2025-11-25,11.0,25.0,Hollywood,34.0926,-118.3342
2025-11-25,11.0,70.0,Mission,34.256,-118.4359
2025-11-25,12.0,95.0,Hollywood,34.1,-118.3113
2025-11-25,12.0,70.0,Mission,34.2347,-118.4677
2025-11-25,12.0,70.0,Topanga,34.2047,-118.5797
2025-11-25,14.0,70.0,Southwest,34.0268,-118.2808
2025-11-25,14.0,45.0,Topanga,34.1829,-118.6077
2025-11-25,14.0,45.0,Wilshire,34.0548,-118.3489
2025-11-25,15.0,45.0,Mission,34.2572,-118.4608
2025-11-25,15.0,95.0,Southwest,34.0328,-118.2971
2025-11-25,16.0,115.0,Southwest,34.022,-118.28
2025-11-25,17.0,45.0,Mission,34.3122,-118.4381
2025-11-25,17.0,90.0,Wilshire,34.0462,-118.3453
2025-11-25,18.0,45.0,Mission,34.2829,-118.4541
2025-11-25,18.0,45.0,Southwest,34.0137,-118.3435
2025-11-25,18.0,70.0,Topanga,34.1675,-118.5956
2025-11-25,18.0,70.0,Wilshire,34.0517,-118.3701
2025-11-25,19.0,115.0,Mission,34.2462,-118.4578
2025-11-25,19.0,70.0,Southwest,34.0037,-118.3286
2025-11-25,19.0,45.0,Wilshire,34.0855,-118.3638
2025-11-25,20.0,45.0,Wilshire,34.0753,-118.3897
2025-11-25,21.0,45.0,Southwest,34.0341,-118.2816
2025-11-25,22.0,115.0,Southwest,34.0231,-118.3404
2025-11-25,23.0,70.0,Hollywood,34.1015,-118.3425
2025-11-25,23.0,140.0,Southwest,34.0069,-118.2991
2025-11-25,23.0,45.0,Topanga,34.1974,-118.5966
2025-11-25,23.0,90.0,Wilshire,34.0476,-118.3238
2025-11-26,0.0,70.0,Hollywood,34.1038,-118.3151
2025-11-26,0.0,45.0,Topanga,34.1605,-118.5884
2025-11-26,1.0,140.0,Wilshire,34.0853,-118.3475
2025-11-26,4.0,70.0,Southwest,34.0332,-118.2759
2025-11-26,5.0,70.0,Mission,0.0,0.0
2025-11-26,5.0,70.0,Topanga,34.2011,-118.5794
2025-11-26,7.0,25.0,Southwest,34.0309,-118.3632
2025-11-26,7.0,70.0,Topanga,34.2139,-118.6103
2025-11-26,9.0,70.0,Southwest,34.0064,-118.2879
2025-11-26,10.0,185.0,Topanga,34.1865,-118.611
2025-11-26,11.0,90.0,Hollywood,34.0987,-118.3337
2025-11-26,11.0,45.0,Mission,34.3148,-118.4857
2025-11-26,11.0,25.0,Wilshire,34.071,-118.3498
2025-11-26,12.0,45.0,Hollywood,34.1107,-118.3364
2025-11-26,12.0,70.0,Topanga,34.221,-118.6029
2025-11-26,12.0,160.0,Wilshire,34.0387,-118.3594
2025-11-26,13.0,70.0,Hollywood,34.0987,-118.3337
2025-11-26,14.0,90.0,Hollywood,34.098,-118.342
2025-11-26,14.0,70.0,Mission,34.25,-118.4345
2025-11-26,14.0,25.0,Wilshire,34.0717,-118.3806
2025-11-26,15.0,25.0,Topanga,34.1552,-118.5752
2025-11-26,16.0,45.0,Hollywood,34.1017,-118.355
2025-11-26,16.0,70.0,Mission,34.2388,-118.4677
2025-11-26,17.0,70.0,Hollywood,34.0835,-118.3266
2025-11-26,17.0,115.0,Mission,34.2389,-118.4536
2025-11-26,17.0,45.0,Southwest,34.0214,-118.3138
2025-11-26,17.0,70.0,Wilshire,34.0377,-118.3684
2025-11-26,18.0,45.0,Mission,34.218,-118.4488
2025-11-26,18.0,45.0,Southwest,34.0291,-118.3511
2025-11-26,19.0,70.0,Southwest,34.0184,-118.3089
2025-11-26,19.0,210.0,Topanga,34.2203,-118.5671
2025-11-26,19.0,70.0,Wilshire,34.0363,-118.3331
2025-11-26,20.0,115.0,Mission,34.2614,-118.4508
2025-11-26,20.0,70.0,Southwest,34.0103,-118.3193
2025-11-26,20.0,45.0,Topanga,34.201,-118.6016
2025-11-26,21.0,70.0,Hollywood,34.098,-118.3657
2025-11-26,21.0,70.0,Mission,34.2336,-118.4517
2025-11-26,22.0,70.0,Mission,34.2536,-118.4649
2025-11-26,22.0,45.0,Southwest,34.021,-118.2988
2025-11-26,22.0,70.0,Topanga,34.2011,-118.5906
2025-11-26,23.0,140.0,Hollywood,34.0962,-118.3529
2025-11-26,23.0,45.0,Wilshire,34.0835,-118.3441
2025-11-27,0.0,70.0,Hollywood,34.0943,-118.331
2025-11-27,0.0,70.0,Topanga,34.1921,-118.5928
2025-11-27,1.0,90.0,Topanga,34.1707,-118.5717
2025-11-27,2.0,115.0,Hollywood,34.1082,-118.3371
2025-11-27,3.0,45.0,Mission,34.2399,-118.445
2025-11-27,3.0,70.0,Topanga,34.1961,-118.5829
2025-11-27,4.0,45.0,Hollywood,34.1028,-118.3448
2025-11-27,4.0,25.0,Topanga,34.1669,-118.5841
2025-11-27,6.0,45.0,Mission,34.3006,-118.4602
2025-11-27,6.0,70.0,Wilshire,34.0454,-118.3237
2025-11-27,8.0,45.0,Mission,34.3025,-118.447
2025-11-27,8.0,25.0,Wilshire,34.0342,-118.3609
2025-11-27,9.0,45.0,Hollywood,34.0981,-118.3577
2025-11-27,9.0,70.0,Southwest,34.0284,-118.3478
2025-11-27,10.0,70.0,Hollywood,34.1038,-118.3151
2025-11-27,10.0,70.0,Southwest,34.0013,-118.3225
2025-11-27,11.0,45.0,Southwest,34.0333,-118.3311
2025-11-27,11.0,90.0,Topanga,34.2139,-118.6103
2025-11-27,11.0,70.0,Wilshire,34.0425,-118.3362
2025-11-27,12.0,25.0,Mission,34.2348,-118.4567
2025-11-27,12.0,210.0,Southwest,34.0309,-118.2991
2025-11-27,12.0,25.0,Topanga,34.1596,-118.5936
2025-11-27,12.0,25.0,Wilshire,34.0412,-118.3609
2025-11-27,13.0,25.0,Hollywood,34.0981,-118.3056
2025-11-27,13.0,70.0,Southwest,34.0311,-118.2811
2025-11-27,13.0,70.0,Topanga,34.2064,-118.6158
2025-11-27,14.0,45.0,Hollywood,34.1013,-118.3643
2025-11-27,14.0,70.0,Mission,34.2338,-118.4719
2025-11-27,14.0,70.0,Southwest,34.0317,-118.2769
2025-11-27,14.0,25.0,Wilshire,34.0782,-118.3563
2025-11-27,15.0,140.0,Mission,34.2981,-118.4537
2025-11-27,16.0,70.0,Wilshire,34.051,-118.3459
2025-11-27,17.0,45.0,Wilshire,34.0512,-118.3195
2025-11-27,18.0,70.0,Topanga,34.2209,-118.5989
2025-11-27,18.0,70.0,Wilshire,34.0452,-118.3351
2025-11-27,19.0,45.0,Mission,34.2283,-118.4633
2025-11-27,19.0,70.0,Topanga,34.2303,-118.6067
2025-11-27,19.0,70.0,Wilshire,34.0704,-118.3552
2025-11-27,20.0,45.0,Southwest,34.0148,-118.3222
2025-11-27,21.0,45.0,Mission,34.309,-118.4387
2025-11-27,21.0,45.0,Topanga,34.2027,-118.5754
2025-11-27,22.0,70.0,Topanga,34.23,-118.6016
2025-11-27,23.0,115.0,Hollywood,34.1052,-118.3334
2025-11-27,23.0,70.0,Wilshire,34.041,-118.3508
2025-11-28,1.0,70.0,Southwest,34.0276,-118.3384
2025-11-28,1.0,70.0,Topanga,34.1553,-118.5715
2025-11-28,6.0,45.0,Mission,34.2146,-118.4311
2025-11-28,7.0,45.0,Southwest,34.0109,-118.298
2025-11-28,8.0,115.0,Hollywood,34.1017,-118.3107
2025-11-28,10.0,45.0,Mission,34.2318,-118.4517
2025-11-28,11.0,70.0,Hollywood,34.0926,-118.3234
2025-11-28,12.0,70.0,Hollywood,34.1016,-118.331
2025-11-28,12.0,90.0,Wilshire,34.0465,-118.341
2025-11-28,13.0,70.0,Hollywood,34.0958,-118.311
2025-11-28,13.0,45.0,Mission,34.3121,-118.4363
2025-11-28,13.0,70.0,Southwest,34.0343,-118.3065
2025-11-28,14.0,115.0,Hollywood,34.1046,-118.3461
2025-11-28,14.0,45.0,Mission,34.2485,-118.4445
2025-11-28,14.0,45.0,Wilshire,34.0649,-118.3546
2025-11-28,15.0,45.0,Hollywood,34.1016,-118.331
2025-11-28,15.0,95.0,Mission,34.2376,-118.4481
2025-11-28,15.0,70.0,Southwest,34.0336,-118.3441
2025-11-28,16.0,140.0,Wilshire,34.0356,-118.3638
2025-11-28,17.0,70.0,Southwest,34.0126,-118.3403
2025-11-28,17.0,70.0,Topanga,34.2079,-118.6539
2025-11-28,17.0,45.0,Wilshire,34.0387,-118.3717
2025-11-28,18.0,45.0,Wilshire,34.0689,-118.3675
2025-11-28,19.0,70.0,Southwest,34.0295,-118.3363
2025-11-28,20.0,115.0,Southwest,34.0265,-118.3177
2025-11-28,21.0,45.0,Mission,34.2427,-118.4512
2025-11-28,21.0,25.0,Topanga,34.1889,-118.5905
2025-11-28,22.0,70.0,Hollywood,34.0999,-118.3594
2025-11-28,22.0,90.0,Southwest,34.0184,-118.2952
2025-11-28,23.0,70.0,Southwest,34.0276,-118.3384
2025-11-29,0.0,70.0,Hollywood,34.1309,-118.3452
2025-11-29,0.0,160.0,Topanga,34.2202,-118.5742
2025-11-29,1.0,140.0,Mission,34.2973,-118.4222
2025-11-29,2.0,210.0,Hollywood,34.098,-118.3266
2025-11-29,2.0,70.0,Southwest,34.0287,-118.2915
2025-11-29,3.0,70.0,Mission,34.2265,-118.4565
2025-11-29,3.0,70.0,Southwest,34.0145,-118.2937
2025-11-29,4.0,70.0,Mission,34.2123,-118.4287
2025-11-29,4.0,70.0,Southwest,34.0146,-118.311
2025-11-29,4.0,70.0,Topanga,34.1974,-118.5955
2025-11-29,5.0,45.0,Topanga,34.1882,-118.6499
2025-11-29,6.0,25.0,Wilshire,34.0343,-118.3577
2025-11-29,8.0,70.0,Mission,34.2153,-118.4409
2025-11-29,8.0,140.0,Wilshire,34.0575,-118.3599
2025-11-29,10.0,25.0,Mission,34.3227,-118.4277
2025-11-29,10.0,25.0,Southwest,34.0073,-118.3034
2025-11-29,11.0,70.0,Hollywood,34.0992,-118.3417
2025-11-29,11.0,25.0,Topanga,34.2172,-118.573
2025-11-29,11.0,70.0,Wilshire,34.0835,-118.3386
2025-11-29,12.0,25.0,Hollywood,34.1039,-118.3282
2025-11-29,12.0,70.0,Southwest,34.0276,-118.3603
2025-11-29,12.0,90.0,Topanga,34.201,-118.6147
2025-11-29,12.0,70.0,Wilshire,34.0649,-118.336
2025-11-29,13.0,140.0,Hollywood,34.0961,-118.3303
2025-11-29,13.0,70.0,Wilshire,34.0665,-118.3662
2025-11-29,14.0,70.0,Southwest,34.029,-118.3177
2025-11-29,14.0,25.0,Topanga,34.2119,-118.6017
2025-11-29,15.0,45.0,Southwest,34.0238,-118.3669
2025-11-29,15.0,45.0,Topanga,34.1597,-118.595
2025-11-29,16.0,70.0,Hollywood,34.098,-118.3223
2025-11-29,16.0,115.0,Mission,34.2134,-118.4493
2025-11-29,17.0,70.0,Mission,34.2744,-118.4546
2025-11-29,17.0,70.0,Southwest,34.0073,-118.3108
2025-11-29,18.0,70.0,Wilshire,34.0476,-118.3238
2025-11-29,19.0,140.0,Topanga,34.1883,-118.6274
2025-11-29,20.0,70.0,Hollywood,34.0998,-118.3282
2025-11-29,21.0,135.0,Mission,34.2576,-118.441
2025-11-29,21.0,45.0,Southwest,34.0075,-118.2819
2025-11-29,21.0,25.0,Wilshire,34.0708,-118.3563
2025-11-29,22.0,90.0,Hollywood,34.0962,-118.3834
2025-11-29,22.0,225.0,Southwest,34.0128,-118.3057
2025-11-29,23.0,70.0,Mission,34.2416,-118.4371
2025-11-29,23.0,70.0,Wilshire,34.0344,-118.3566
2025-11-30,0.0,90.0,Mission,34.2392,-118.4674
2025-11-30,0.0,70.0,Southwest,34.0178,-118.3569
2025-11-30,5.0,45.0,Southwest,33.9982,-118.3258
2025-11-30,5.0,70.0,Topanga,34.1913,-118.5942
2025-11-30,7.0,70.0,Mission,34.3055,-118.4439
2025-11-30,8.0,45.0,Mission,34.2939,-118.4481
2025-11-30,8.0,70.0,Southwest,34.0237,-118.3002
2025-11-30,8.0,25.0,Topanga,34.1701,-118.6168
2025-11-30,9.0,95.0,Southwest,34.0064,-118.2879
2025-11-30,9.0,25.0,Topanga,34.2196,-118.6125
2025-11-30,10.0,70.0,Hollywood,34.1052,-118.3333
2025-11-30,12.0,70.0,Hollywood,34.088,-118.3223
2025-11-30,12.0,25.0,Topanga,34.2246,-118.5995
2025-11-30,15.0,70.0,Mission,34.2968,-118.4596
2025-11-30,16.0,45.0,Mission,34.3184,-118.4008
2025-11-30,17.0,70.0,Topanga,34.2198,-118.5975
2025-11-30,22.0,25.0,Mission,34.3171,-118.4684
2025-11-30,23.0,115.0,Hollywood,34.0889,-118.3321
2025-12-01,0.0,25.0,Hollywood,34.086,-118.3092
2025-12-01,0.0,95.0,Topanga,34.1831,-118.5638
2025-12-01,1.0,90.0,Hollywood,34.098,-118.3197
2025-12-01,2.0,95.0,Hollywood,34.1146,-118.3607
2025-12-01,3.0,70.0,Mission,34.2313,-118.4147
2025-12-01,3.0,45.0,Topanga,34.1938,-118.5719
2025-12-01,4.0,25.0,Southwest,34.0121,-118.3423
2025-12-01,6.0,25.0,Southwest,34.0046,-118.2915
2025-12-01,6.0,90.0,Wilshire,34.0392,-118.3712
2025-12-01,7.0,140.0,Mission,34.3113,-118.4044
2025-12-01,8.0,140.0,Southwest,34.0204,-118.3483
2025-12-01,8.0,70.0,Wilshire,34.071,-118.3452
2025-12-01,10.0,205.0,Southwest,34.034,-118.3133
2025-12-01,11.0,25.0,Hollywood,34.0987,-118.3337
2025-12-01,11.0,90.0,Southwest,34.0146,-118.3512
2025-12-01,12.0,25.0,Hollywood,34.1039,-118.331
2025-12-01,12.0,25.0,Mission,34.3236,-118.4383
2025-12-01,12.0,95.0,Southwest,34.0173,-118.3542
2025-12-01,12.0,95.0,Topanga,34.196,-118.5855
2025-12-01,12.0,90.0,Wilshire,34.0837,-118.3575
2025-12-01,13.0,70.0,Wilshire,34.037,-118.3592
2025-12-01,14.0,45.0,Hollywood,34.098,-118.3266
2025-12-01,15.0,25.0,Hollywood,34.115,-118.3124
2025-12-01,15.0,95.0,Wilshire,34.0432,-118.3292
2025-12-01,16.0,45.0,Hollywood,34.1038,-118.302
2025-12-01,16.0,90.0,Southwest,34.0173,-118.2931
2025-12-01,16.0,140.0,Topanga,34.201,-118.6103
2025-12-01,17.0,45.0,Hollywood,34.0962,-118.3332
2025-12-01,17.0,45.0,Mission,34.2428,-118.4676
2025-12-01,18.0,90.0,Hollywood,34.1039,-118.3318
2025-12-01,18.0,25.0,Mission,34.2471,-118.4352
2025-12-01,18.0,45.0,Topanga,34.1869,-118.6059
2025-12-01,19.0,25.0,Hollywood,34.0998,-118.3325
2025-12-01,19.0,45.0,Topanga,34.1971,-118.5762
2025-12-01,19.0,45.0,Wilshire,34.0622,-118.3418
2025-12-01,20.0,45.0,Southwest,34.0146,-118.3182
2025-12-01,20.0,70.0,Topanga,34.2083,-118.5768
2025-12-01,21.0,115.0,Mission,34.2626,-118.4531
2025-12-01,21.0,45.0,Southwest,34.0338,-118.337
2025-12-01,21.0,140.0,Topanga,34.1717,-118.6018
2025-12-01,21.0,25.0,Wilshire,34.0382,-118.3383
2025-12-01,22.0,45.0,Mission,34.2386,-118.4464
2025-12-01,22.0,115.0,Southwest,34.0106,-118.2915
2025-12-01,23.0,160.0,Topanga,34.2184,-118.5885
2025-12-02,0.0,70.0,Mission,34.228,-118.4517
2025-12-02,1.0,70.0,Southwest,34.017,-118.3477
2025-12-02,2.0,115.0,Topanga,34.2047,-118.606
2025-12-02,4.0,70.0,Topanga,34.201,-118.5631
2025-12-02,5.0,70.0,Hollywood,34.098,-118.3201
2025-12-02,5.0,70.0,Topanga,34.1685,-118.5777
2025-12-02,7.0,70.0,Hollywood,34.1007,-118.3494
2025-12-02,7.0,70.0,Mission,34.3197,-118.4926
2025-12-02,7.0,45.0,Topanga,34.2156,-118.5956
2025-12-02,8.0,70.0,Southwest,34.0246,-118.3007
2025-12-02,9.0,140.0,Southwest,34.0328,-118.2865
2025-12-02,9.0,50.0,Topanga,34.2029,-118.5906
2025-12-02,10.0,70.0,Hollywood,34.1004,-118.3416
2025-12-02,10.0,45.0,Topanga,34.2246,-118.5951
2025-12-02,11.0,45.0,Hollywood,34.0981,-118.3033
2025-12-02,11.0,70.0,Mission,34.3089,-118.4613
2025-12-02,11.0,140.0,Southwest,34.0145,-118.3413
2025-12-02,11.0,25.0,Wilshire,34.0717,-118.3827
2025-12-02,12.0,160.0,Hollywood,34.0889,-118.3244
2025-12-02,12.0,70.0,Southwest,34.0327,-118.3133
2025-12-02,12.0,140.0,Wilshire,34.0458,-118.3374
2025-12-02,13.0,95.0,Mission,34.3076,-118.4627
2025-12-02,13.0,70.0,Southwest,34.0273,-118.3015
2025-12-02,13.0,25.0,Topanga,34.172,-118.6076
2025-12-02,14.0,70.0,Southwest,34.0289,-118.2756
2025-12-02,15.0,70.0,Hollywood,0.0,0.0
2025-12-02,15.0,70.0,Mission,34.3223,-118.4528
2025-12-02,15.0,25.0,Southwest,34.0279,-118.3644
2025-12-02,18.0,25.0,Mission,34.3209,-118.4381
2025-12-02,18.0,70.0,Southwest,34.0273,-118.3015
2025-12-02,18.0,70.0,Topanga,34.159,-118.5883
2025-12-02,19.0,70.0,Southwest,34.0078,-118.335
2025-12-02,20.0,115.0,Mission,34.2184,-118.4698
2025-12-02,21.0,45.0,Wilshire,34.0497,-118.3442
2025-12-02,22.0,115.0,Hollywood,34.0981,-118.301
2025-12-02,22.0,45.0,Mission,34.2434,-118.4611
2025-12-02,22.0,45.0,Southwest,34.0237,-118.3089
2025-12-02,22.0,45.0,Topanga,34.2074,-118.568
2025-12-02,22.0,95.0,Wilshire,34.0363,-118.3526
2025-12-02,23.0,45.0,Mission,0.0,0.0
2025-12-03,0.0,70.0,Hollywood,34.0908,-118.319
2025-12-03,0.0,25.0,Southwest,34.0084,-118.3341
2025-12-03,1.0,70.0,Hollywood,34.1221,-118.369
2025-12-03,4.0,90.0,Mission,34.2201,-118.4674
2025-12-03,5.0,70.0,Hollywood,34.103,-118.3225
2025-12-03,5.0,70.0,Mission,0.0,0.0
2025-12-03,6.0,70.0,Hollywood,34.1005,-118.3092
2025-12-03,6.0,45.0,Mission,34.2427,-118.4502
2025-12-03,6.0,70.0,Southwest,34.0238,-118.3669
2025-12-03,7.0,70.0,Southwest,34.0146,-118.3512
2025-12-03,8.0,70.0,Hollywood,34.1006,-118.3417
2025-12-03,8.0,25.0,Topanga,34.1865,-118.567
2025-12-03,10.0,25.0,Hollywood,34.0853,-118.3321
2025-12-03,11.0,70.0,Southwest,34.0326,-118.3205
2025-12-03,11.0,70.0,Wilshire,34.0727,-118.37
2025-12-03,12.0,25.0,Mission,34.2161,-118.4257
2025-12-03,13.0,70.0,Southwest,34.0109,-118.3007
2025-12-03,14.0,70.0,Mission,34.2176,-118.4688
2025-12-03,15.0,115.0,Mission,34.2905,-118.4581
2025-12-03,16.0,115.0,Hollywood,34.1016,-118.3295
2025-12-03,17.0,45.0,Southwest,34.0055,-118.297
2025-12-03,17.0,45.0,Topanga,34.201,-118.6003
2025-12-03,18.0,45.0,Hollywood,34.0994,-118.3732
2025-12-03,18.0,140.0,Mission,34.2336,-118.4517
2025-12-03,18.0,70.0,Topanga,34.2083,-118.5768
2025-12-03,19.0,90.0,Mission,34.3129,-118.4438
2025-12-03,19.0,70.0,Topanga,34.2198,-118.5975
2025-12-03,20.0,160.0,Mission,34.2545,-118.4697
2025-12-03,20.0,45.0,Southwest,34.0048,-118.3473
2025-12-03,20.0,185.0,Wilshire,34.0399,-118.3302
2025-12-03,21.0,45.0,Hollywood,34.0885,-118.3033
2025-12-03,21.0,45.0,Wilshire,34.0409,-118.3201
2025-12-03,22.0,45.0,Mission,34.3077,-118.4572
2025-12-03,22.0,70.0,Southwest,34.0225,-118.3593
2025-12-03,22.0,45.0,Wilshire,34.0497,-118.3442
2025-12-03,23.0,115.0,Southwest,34.0326,-118.3205
2025-12-03,23.0,70.0,Wilshire,34.0665,-118.3662
2025-12-04,0.0,25.0,Southwest,34.0215,-118.3452
2025-12-04,0.0,25.0,Topanga,34.1773,-118.5988
2025-12-04,1.0,70.0,Southwest,34.01,-118.29
2025-12-04,4.0,135.0,Topanga,34.214,-118.5652
2025-12-04,6.0,45.0,Wilshire,34.0782,-118.3563
2025-12-04,8.0,25.0,Topanga,34.1772,-118.6002
2025-12-04,8.0,70.0,Wilshire,34.0575,-118.3599
2025-12-04,9.0,45.0,Mission,34.305,-118.4668
2025-12-04,10.0,70.0,Wilshire,34.0575,-118.3599
2025-12-04,11.0,45.0,Wilshire,34.0634,-118.3656
2025-12-04,12.0,25.0,Mission,34.2504,-118.4364
2025-12-04,13.0,45.0,Southwest,34.0056,-118.3333
2025-12-04,14.0,70.0,Hollywood,34.0876,-118.3108
2025-12-04,14.0,45.0,Southwest,34.0091,-118.2916
2025-12-04,15.0,95.0,Mission,34.2301,-118.4553
2025-12-04,15.0,25.0,Topanga,34.1876,-118.6021
2025-12-04,15.0,45.0,Wilshire,34.0686,-118.3644
2025-12-04,16.0,70.0,Southwest,34.0237,-118.3722
2025-12-04,16.0,45.0,Wilshire,34.0443,-118.3564
2025-12-04,17.0,70.0,Hollywood,34.1016,-118.3387
2025-12-04,17.0,45.0,Mission,34.2433,-118.4245
2025-12-04,17.0,115.0,Southwest,34.0312,-118.3259
2025-12-04,17.0,45.0,Topanga,34.1758,-118.571
2025-12-04,18.0,70.0,Mission,34.2215,-118.4512
2025-12-04,18.0,185.0,Southwest,34.014,-118.3089
2025-12-04,19.0,70.0,Mission,34.2181,-118.4664
2025-12-04,20.0,45.0,Mission,34.2608,-118.4543
2025-12-04,21.0,45.0,Hollywood,34.0862,-118.3092
2025-12-04,22.0,70.0,Hollywood,34.1036,-118.3049
2025-12-04,22.0,115.0,Mission,34.3115,-118.4388
